x_axis,channel_2
0.0,(0.08455562800295958-1.3877787807814457e-17j)
0.0007813000000007,(0.08375583586354429-3.411848711540322e-17j)
0.0015625000000003,(0.08284925428610264+1.068752291527586e-16j)
0.0023438000000002,(0.08185796729772946-3.0899761915836876e-17j)
0.0031250000000007,(0.08080910364572222-2.6020852139652106e-18j)
0.0039063000000005,(0.07973323183820875+2.0383000842727483e-17j)
0.0046875000000001,(0.07866254999364289+1.3444106938820255e-17j)
0.0054688,(0.07762897849217462-3.924811864397526e-17j)
0.0062500000000005,(0.07666226922116327-2.3418766925686896e-17j)
0.0070313000000004,(0.07578824421692604-2.2985086056692694e-17j)
0.0078125,(0.07502726878428968-4.423544863740858e-17j)
0.0085938000000007,(0.07439305018527549-8.326672684688674e-17j)
0.0093750000000003,(0.07389183356302384+1.1275702593849246e-17j)
0.0101563000000002,(0.07352204306589974+9.540979117872439e-18j)
0.0109375000000007,(0.07327438957369059+5.2909066017292616e-17j)
0.0117188000000005,(0.0731324385878689+6.245004513516506e-17j)
0.0125000000000001,(0.07307360439206569+3.9898639947466563e-17j)
0.0132813,(0.07307051115538239-9.71445146547012e-17j)
0.0140626000000008,(0.07309263975743298+1.214306433183765e-17j)
0.0148438000000004,(0.07310816206636628-5.204170427930421e-17j)
0.0156251000000002,(0.07308585321670792-3.2959746043559335e-17j)
0.0164063000000007,(0.07299696778001628-4.336808689942018e-17j)
0.0171876000000006,(0.07281696787572386-6.245004513516506e-17j)
0.0179688000000002,(0.07252700010361611-1.0408340855860843e-17j)
0.0187501000000001,(0.07211503316606863+3.469446951953614e-17j)
0.0195313000000005,(0.07157658829326535+2.0816681711721685e-17j)
0.0203126000000004,(0.07091501888020103-6.938893903907228e-17j)
0.0210938,(0.07014132264075132-9.367506770274758e-17j)
0.0218751000000008,(0.06927349747667164+6.245004513516506e-17j)
0.0226563000000004,(0.0683354794838514-2.7755575615628914e-17j)
0.0234376000000002,(0.06735572645015148+6.591949208711867e-17j)
0.0242188000000007,(0.06636553135111266-1.1449174941446927e-16j)
0.0250001000000006,(0.0653971664596959+7.28583859910259e-17j)
0.0257813000000002,(0.06448196879282642-1.734723475976807e-17j)
0.0265626000000001,(0.06364848111782087-1.5612511283791264e-16j)
0.0273438000000005,(0.06292075942694847-6.938893903907228e-17j)
