x_axis,channel_2
9.8625,(-0.07338983953733062+9.490491700694899e-18j)
9.86125,(-0.026220984290696935+1.4758737377131818e-17j)
9.86,(0.027385547985036545+3.799908632812363e-17j)
9.85875,(0.05002780378661858-2.538745834345098e-18j)
9.8575,(0.032778060235432206-1.3612863379557848e-18j)
9.85625,(-0.004862196589411012-1.0090130943443109e-17j)
9.855,(-0.03595485754144172-2.4338093978699253e-17j)
9.85375,(-0.04702430666607737+7.895455742367836e-18j)
9.8525,(-0.042139634488993015-1.5203617276849521e-18j)
9.85125,(-0.03121056639274043-2.5231234933138496e-17j)
9.85,(-0.017224742919683997+1.7930452397740245e-18j)
9.84875,(0.004681800938409007+1.3493535983645521e-17j)
9.8475,(0.036955889421489904+5.1016444574853235e-18j)
9.84625,(0.07020155924857742+1.1818552563248742e-17j)
9.845,(0.08559677247655993+7.650896487905116e-18j)
9.84375,(0.06856530836829845-1.492082424381336e-17j)
9.8425,(0.022151689126522323+5.577428615360223e-18j)
9.84125,(-0.03199664223027051-2.657976708451209e-18j)
9.84,(-0.0670806766527298-1.461897329497185e-17j)
9.83875,(-0.06917361198899341-5.230343884161458e-18j)
9.8375,(-0.04600858885366237-1.055952189513538e-17j)
9.83625,(-0.01973058810416257+2.9191404722718793e-18j)
9.835,(-0.009155334760227184+1.551545229222749e-18j)
9.83375,(-0.015245805669390681-1.1888097353538556e-17j)
9.8325,(-0.021261898950627713+3.442130278539867e-17j)
9.83125,(-0.007840764951299834+2.775361848563076e-17j)
9.83,(0.02865920173047224-1.1798750061129122e-17j)
9.82875,(0.06964589681296919+7.193114271686252e-18j)
9.8275,(0.08625156335512162-3.116120220353622e-17j)
9.82625,(0.06173206492182852-1.3621561086266772e-17j)
9.825,(0.006749366521828478-4.641187251577625e-18j)
9.82375,(-0.045900212057947275+2.303866284778026e-17j)
9.8225,(-0.06468392252808848+2.787836416382064e-17j)
9.82125,(-0.043022024464413604+5.481659936346447e-18j)
9.82,(-0.0038028874573882007-1.785816124723919e-17j)
9.81875,(0.019790672915862215-4.564382745644772e-18j)
9.8175,(0.011676053304739368+2.1814320149011596e-17j)
9.81625,(-0.01477543091023443+4.065967750780337e-17j)
9.815,(-0.030392302219090745+7.489819419461347e-18j)
9.81375,(-0.018023665082040154+9.334346667592465e-18j)
9.8125,(0.010679886250548136-1.2956208225677982e-17j)
9.81125,(0.025767975203453433-1.3377358436118776e-17j)
9.81,(0.008413465950365972-2.0159704685321113e-19j)
9.80875,(-0.027665647157029967-1.9021018962194648e-17j)
9.8075,(-0.044477576778718365-2.0810784781288138e-17j)
9.80625,(-0.013358930277393866-1.6653823793299545e-17j)
9.805,(0.05482452113917909+1.86031297829163e-17j)
9.80375,(0.11160261137877808+1.5070663061856875e-17j)
9.8025,(0.1072790204820879-1.0887540955423942e-17j)
9.80125,(0.03323060775592098-2.019800528271757e-17j)
9.8,(-0.06625732514577773-9.984328925826204e-18j)
9.79875,(-0.12527818552385073-1.1351099772367505e-17j)
9.7975,(-0.10708042938430197+1.8695903312584728e-17j)
9.79625,(-0.03288722004118177+1.5429046202184815e-17j)
9.795,(0.0357844326353669+1.9306848688923147e-17j)
9.79375,(0.04751284459281243+1.2244010879351294e-17j)
9.7925,(0.0026322703644900006-2.488694421485766e-17j)
9.79125,(-0.04851510723249569-2.8679026921139625e-17j)
9.79,(-0.04942325898799561-3.3588070871833354e-17j)
9.78875,(0.013182857778072684-2.3212480780211143e-17j)
9.7875,(0.09582973663342183+9.100594853661928e-18j)
9.78625,(0.13240232740627303+3.93356146089779e-17j)
9.785,(0.08809075689064727-2.2126604254803926e-17j)
9.78375,(-0.011118438208526225-1.2091957165707548e-17j)
9.7825,(-0.09761650378722157-5.878843392849638e-17j)
9.78125,(-0.11438967794844986+1.031100393611971e-17j)
9.78,(-0.05805091693290193-8.441606485070207e-18j)
9.77875,(0.021313888869175356+1.7275558382964572e-17j)
9.7775,(0.061844778640796405+7.586983719987834e-18j)
9.77625,(0.0382508957188764+5.063650049296794e-18j)
9.775,(-0.0218848030222697-2.6229041286852e-17j)
9.77375,(-0.06475367652902637-3.232039772722313e-17j)
9.7725,(-0.05553066747838435-2.8511017436347986e-17j)
9.77125,(-0.004296143099713545+2.0548942205008847e-17j)
9.77,(0.04672513601858842+2.5981381256508364e-17j)
9.76875,(0.06069283189593008+2.1971227350840066e-17j)
9.7675,(0.035136797931585424+6.412146826795816e-18j)
9.76625,(-0.0008444304512758593+2.315922710839721e-17j)
9.765,(-0.01537460898061469-2.4858038633081925e-18j)
9.76375,(-0.001095119601870063-1.1998099561443293e-17j)
9.7625,(0.022430610170755844-1.562653739440799e-17j)
9.76125,(0.030190606836699815-2.985559529261845e-17j)
9.76,(0.014731774858713692-9.494621822426605e-18j)
9.75875,(-0.010602063020269592-2.984030436125601e-17j)
9.7575,(-0.028546640560259524-2.4006630327364972e-17j)
9.75625,(-0.035535148676820734+3.4737971599576456e-17j)
9.755,(-0.04141103774591247+4.0726055583587464e-17j)
9.75375,(-0.05246278837620676+1.9350206518963385e-17j)
9.7525,(-0.05760575145014209-2.712067249310167e-18j)
9.75125,(-0.035454042306454554-1.0794535045478146e-17j)
9.75,(0.021609725136995942+1.4780973581405134e-17j)
9.74875,(0.09013832497628013+8.532303299770929e-18j)
9.7475,(0.1260212334964399-7.510726344973332e-18j)
9.74625,(0.0984642275919703-1.114611760914261e-17j)
9.745,(0.0191228745782171-3.929876148521269e-17j)
9.74375,(-0.0614756369581363-2.890745119955806e-17j)
9.7425,(-0.09090682953592458-1.5630509510919087e-17j)
9.74125,(-0.05576858828147611+1.2924561353492353e-17j)
9.74,(0.008168510294667362+7.321174851258115e-17j)
9.73875,(0.045768218624091354+4.5689021750765957e-17j)
9.7375,(0.027332701783011427+9.448862262554274e-18j)
9.73625,(-0.029023934045269314-2.3614992830986787e-17j)
9.735,(-0.07486416929622706-3.6767658575332563e-17j)
9.73375,(-0.0720659442699771-7.248891590552282e-18j)
9.7325,(-0.02182951570570821+8.427462651831226e-18j)
9.73125,(0.04013267386895839+1.4174821612631995e-17j)
9.73,(0.07436838843329276-1.1068138242484945e-17j)
9.72875,(0.06647686591818941-2.1347628205414576e-17j)
9.7275,(0.03185945261419246-1.257730320491902e-17j)
9.72625,(-0.002302262571961433+6.441099458602478e-18j)
9.725,(-0.018527051552892738-1.52331534329161e-17j)
9.72375,(-0.01658433312666874+4.549973273539385e-17j)
9.7225,(-0.006021206962156475+2.8601393544063375e-17j)
9.72125,(0.0044516713955259635+3.287560816557425e-18j)
9.72,(0.010416042301966029-2.1004262923213043e-17j)
9.71875,(0.00887726030976021-2.07341121798745e-17j)
9.7175,(-0.003089364760952282-3.6026975834669225e-17j)
9.71625,(-0.02442510335639352+2.0017836344232637e-18j)
9.715,(-0.04600356250922913+3.627927072544206e-17j)
9.71375,(-0.05373453170400898+2.7528705042184805e-17j)
9.7125,(-0.038717114261435155+2.8023616222920093e-17j)
9.71125,(-0.00551244320442946+1.7823683941444636e-17j)
9.71,(0.030074833871091715-1.49228322017224e-17j)
9.70875,(0.05242367097428594-7.579051300738723e-18j)
9.7075,(0.05629818429966876-3.061172245381005e-17j)
9.70625,(0.04688992555247887+2.89889353515316e-17j)
9.705,(0.031442582059469135+3.032685554000056e-17j)
9.70375,(0.012552481236456962+6.7065980256925984e-18j)
9.7025,(-0.009791727512313435+3.420065602086125e-17j)
9.70125,(-0.03131646961857644-3.119471347732522e-17j)
9.7,(-0.04200260633710103-4.15893631019556e-17j)
9.69875,(-0.034400023443042896-4.5830139779229224e-17j)
9.6975,(-0.013779172807999826-8.787378260351151e-18j)
9.69625,(0.0024823001518221627+2.8575451046838845e-17j)
9.695,(-0.0007973362308252394+5.673815951600853e-17j)
9.69375,(-0.020834365871856438+3.14603762446437e-17j)
9.6925,(-0.03623271206983151+6.385382769313301e-18j)
9.69125,(-0.025103997307761167-3.6186582859605296e-17j)
9.69,(0.013276070133390355-3.505917372983016e-17j)
9.68875,(0.05427016446133572-3.1005464558398814e-18j)
9.6875,(0.0673408331759086+2.0219058449679216e-17j)
9.68625,(0.042900651567318974+2.8098783340829244e-17j)
9.685,(0.0018216979630353912+2.2743644898766784e-17j)
9.68375,(-0.02229165603647279-1.2433546275102938e-17j)
9.6825,(-0.012874744759967019-2.5348267434869772e-17j)
9.68125,(0.014753611245570552-3.326518376131579e-17j)
9.68,(0.027357576274227854-1.2659479597496921e-17j)
9.67875,(0.004279914732959101+2.1943631473655506e-17j)
9.6775,(-0.042875286037250125+2.1510611544482138e-17j)
9.67625,(-0.07891552467080032+2.3415715376472128e-17j)
9.675,(-0.0743062786426382-1.1381684939666847e-17j)
9.67375,(-0.029529751381917636-2.2123963272583667e-17j)
9.6725,(0.025672238996387167-3.2759366509513043e-17j)
9.67125,(0.056234223754721584-3.163237959868946e-18j)
9.67,(0.0481646908168212+1.546772549348332e-17j)
9.66875,(0.016706858853715045+1.1057497667005378e-17j)
9.6675,(-0.007950946951949348-1.611243041808385e-17j)
9.66625,(-0.0042942154486638705-1.5494915609789797e-17j)
9.665,(0.025352677862459656-2.8078493739499403e-17j)
9.66375,(0.057184927815837935-7.850586078781031e-18j)
9.6625,(0.06226993391852636+2.5303789221255812e-17j)
9.66125,(0.0260012033410339+4.758539710442851e-17j)
9.66,(-0.040345693152836634+2.6000679448727404e-17j)
9.65875,(-0.10267718180382188-1.5130312559911637e-18j)
9.6575,(-0.1220199984172202+5.978953661190879e-18j)
9.65625,(-0.07944717814846432-1.8467413108906746e-17j)
9.655,(0.006964472139562421-2.613213200868596e-17j)
9.65375,(0.0875959172138136+3.962076463035028e-18j)
9.6525,(0.11104845634928842+2.5105866986438406e-17j)
9.65125,(0.06099844716632398-5.688293187330778e-18j)
9.65,(-0.02748519153786604-4.056831607791566e-18j)
9.64875,(-0.08897088948917108+1.2238835924023907e-17j)
9.6475,(-0.07491211079561291+8.625519165709477e-19j)
9.64625,(0.007627140923252665-1.3555225688639713e-17j)
9.645,(0.0979179415844265-6.022847439712313e-18j)
9.64375,(0.12599011720583922+7.667898670041768e-18j)
9.6425,(0.0665141914759612+1.4619499200457904e-17j)
9.64125,(-0.04051858827791256+1.0206438020486727e-17j)
9.64,(-0.11959295546704782-7.675893206625246e-18j)
9.63875,(-0.11685242192458818-5.4753028627572466e-17j)
9.6375,(-0.03974066078575102-3.1652440960635865e-17j)
9.63625,(0.05107240446220297-1.7328930448682646e-17j)
9.635,(0.089205463216758+5.566109136539382e-18j)
9.63375,(0.051260595804529616+2.4062119074634274e-17j)
9.6325,(-0.029608406500166107+3.737947977553974e-17j)
9.63125,(-0.09186952096576832+1.523389054087274e-17j)
9.63,(-0.09074386542613623-2.6782121638526683e-17j)
9.62875,(-0.026654015890483926-2.378541253533134e-17j)
9.6275,(0.05978716935120586-2.664638880402364e-17j)
9.62625,(0.11747648364009024+9.176189005272145e-18j)
9.625,(0.1162571752150949+1.4444063960746948e-17j)
9.62375,(0.061232025965587834-1.6950294339195698e-17j)
9.6225,(-0.0145232789133107-1.484149635253749e-17j)
9.62125,(-0.07086945578659296-3.743064016430951e-17j)
9.62,(-0.0826180103370418-4.3890729089007003e-17j)
9.61875,(-0.051987836217147296-1.3472552531083608e-17j)
9.6175,(-0.005754421318659039+1.5912952947176618e-17j)
9.61625,(0.021850064742198604+3.1040125733811625e-17j)
9.615,(0.011572663172517246+2.535179551191839e-17j)
9.61375,(-0.027006527042833482+2.3497213433275232e-18j)
9.6125,(-0.060852898011674234-1.6406455250643107e-17j)
9.61125,(-0.056475180516805105-4.906836318970307e-17j)
9.61,(-0.0053284007614200594-2.933892094884913e-17j)
9.60875,(0.06725982864469676-1.1718925614260059e-20j)
9.6075,(0.11752986720317604+1.7268345558463278e-17j)
9.60625,(0.11283000222868282+7.101044492948551e-18j)
9.605,(0.05402649459678994+1.0731377170531299e-17j)
9.60375,(-0.025214609016279598+1.046003545614426e-17j)
9.6025,(-0.0810884278136514-2.4944908766725243e-17j)
9.60125,(-0.087609386873183+5.622929631588369e-18j)
9.6,(-0.050873278264423165+1.2324802183029937e-18j)
9.59875,(-0.0016752631366317068-1.3745850779916657e-18j)
9.5975,(0.026531970876713197-2.113553956147502e-18j)
9.59625,(0.01903775372418341-1.9259005587478596e-17j)
9.595,(-0.012446336246792223-1.1234939193095782e-17j)
9.59375,(-0.039466823780903514+2.4915866031762353e-17j)
9.5925,(-0.037106108270093+1.3924703117168698e-19j)
9.59125,(-0.0018999515680277028-1.2844146803057408e-17j)
9.59,(0.04460875805528735+6.763411328571867e-18j)
9.58875,(0.07024482358286849-2.1080929810365814e-17j)
9.5875,(0.05578310370933719+6.27290528203204e-18j)
9.58625,(0.01074235872300508-9.624018258713415e-18j)
9.585,(-0.03210013409958311-1.347427663274591e-17j)
9.58375,(-0.041500288778841515+1.1660908702238345e-17j)
9.5825,(-0.013217052945013243+3.542838390708033e-17j)
9.58125,(0.02550666478951448-1.4686278934996513e-17j)
9.58,(0.038194479557313574-1.1534728929250893e-17j)
9.57875,(0.010627719774465682-2.1808340362955966e-17j)
9.5775,(-0.03582251251740891+3.684253850296058e-18j)
9.57625,(-0.06208595910992425+2.2695158710656084e-17j)
9.575,(-0.045896473543116184-6.674317750272279e-18j)
9.57375,(-0.002148667025484007+5.040623933697651e-18j)
9.5725,(0.030139792486621846+2.3818597036703128e-17j)
9.57125,(0.023387109765776577-2.028257182508591e-17j)
9.57,(-0.012655161333954747-9.111494773883205e-18j)
9.56875,(-0.03886969284115475+6.396381975874502e-18j)
9.5675,(-0.02208185525098197-1.1151411498747895e-17j)
9.56625,(0.033987533067132515-1.603608010554705e-18j)
9.565,(0.08992113101811951-7.40030177117657e-18j)
9.56375,(0.1025563029881267-7.650633945610756e-18j)
9.5625,(0.059239013327947676+1.8085215232154252e-17j)
9.56125,(-0.014316183878039094-9.197450987361154e-18j)
9.56,(-0.07614220111714454-2.834116178292471e-17j)
9.55875,(-0.09816886074034588-3.0686646380668565e-17j)
9.5575,(-0.07971378903800842-4.6929856144666824e-17j)
9.55625,(-0.038929998427007506-7.158459987611531e-18j)
9.555,(0.0034915677952999957+3.100630788176562e-17j)
9.55375,(0.032895175114312177+2.9573900504287857e-17j)
9.5525,(0.04046509268746011+1.9493633254739876e-17j)
9.55125,(0.023965730980592216-1.3493057705316622e-17j)
9.55,(-0.00647180115128627-3.387853200894327e-17j)
9.54875,(-0.02678271746854117-2.8832125818400564e-17j)
9.5475,(-0.012614197306249256-8.06587465241212e-18j)
9.54625,(0.03708181322890908+3.689545284525461e-18j)
9.545,(0.08913946472462807+8.93039716627937e-18j)
9.54375,(0.09608152563703387-2.0331126386350867e-19j)
9.5425,(0.03682202696850052-4.827709968292609e-18j)
9.54125,(-0.057428631127761226-2.84456593037476e-17j)
9.54,(-0.12122326962689421-3.9324818058979485e-18j)
9.53875,(-0.10758859133444094+4.2773380020081106e-17j)
9.5375,(-0.030201719089215647+4.892506841831555e-17j)
9.53625,(0.0458985307067073+8.747165388814764e-18j)
9.535,(0.06056398028966624-1.3341538518748963e-17j)
9.53375,(0.011724396262613476-2.858514032587959e-17j)
9.5325,(-0.044662953667930716-4.597140272032233e-18j)
9.53125,(-0.04908464628671882-5.921552529553188e-18j)
9.53,(0.0042036634958809915+1.8078087582919294e-17j)
9.52875,(0.0628289649149225+2.0992621818948636e-18j)
9.5275,(0.06980072086343146+6.577630813662612e-18j)
9.52625,(0.02197397368330268-8.48331654085195e-18j)
9.525,(-0.026130368670408334-2.314702964137109e-17j)
9.52375,(-0.01922268387297224+1.4111952717162467e-17j)
9.5225,(0.037468228368899785+2.3145106929807914e-18j)
9.52125,(0.07696195627537605+1.3284200447827932e-17j)
9.52,(0.03611896337929883+3.6733666745752043e-17j)
9.51875,(-0.07394583708945568+5.906328659442333e-18j)
9.5175,(-0.165261738214859-1.2867351393063721e-17j)
9.51625,(-0.14857444686884932-3.031874423680152e-17j)
9.515,(-0.019902374203028605-2.6149412443420925e-17j)
9.51375,(0.12564532867086536+7.107800640001281e-18j)
9.5125,(0.17196228196281488+2.8392987451669527e-17j)
9.51125,(0.0841777366703002+3.346159777233416e-17j)
9.51,(-0.05888652512655229+2.987666510182386e-18j)
9.50875,(-0.13384125498456292-1.5827748856679347e-17j)
9.5075,(-0.08154245878157393+1.7710077618293484e-18j)
9.50625,(0.043414582365667885+1.0076823750956236e-18j)
9.505,(0.12645704410364414-1.7958128033837794e-18j)
9.50375,(0.0983514240652031-4.855148232034196e-18j)
9.5025,(-0.005837335845179878+9.320337957141868e-18j)
9.50125,(-0.08616410717935642-2.283214360116967e-17j)
9.5,(-0.07446907057618762-1.9966142570118957e-17j)
9.49875,(0.004538970445698578-6.327626292463318e-18j)
9.4975,(0.06329268529185499+8.25930473195167e-18j)
9.49625,(0.03961882020272674+1.681936428760491e-17j)
9.495,(-0.04360203827436573+2.7063166195170142e-17j)
9.49375,(-0.10353792828043948-8.05966580627545e-19j)
9.4925,(-0.0800686762127791-1.3826987611686765e-17j)
9.49125,(0.005850301340115282-3.4555957815461097e-18j)
9.49,(0.07429370012985179-1.12386192627702e-17j)
9.48875,(0.06586222391122716+1.6995279749119674e-17j)
9.4875,(0.00015464236761837682-1.0510261824494986e-17j)
9.48625,(-0.043931916077431486-2.2610409404542964e-17j)
9.485,(-0.007170452636562376-1.1102902716907201e-17j)
9.48375,(0.08788423309447314-2.3883436862607796e-18j)
9.4825,(0.15202304787338206+1.3821157124053475e-17j)
9.48125,(0.10941376728045277+1.586616725083302e-17j)
9.48,(-0.030453936140199405+2.0434345302328643e-17j)
9.47875,(-0.1745664758337362-3.2163918124851717e-19j)
9.4775,(-0.22076372979303155-9.791990478123974e-18j)
9.47625,(-0.13960845386408383-2.2273880430421776e-17j)
9.475,(0.00551070767686941+2.0989625141055768e-18j)
9.47375,(0.11330727778020869+6.121878674882478e-18j)
9.4725,(0.12429720892993358+1.86895983498041e-17j)
9.47125,(0.059039900160245344-2.5158249843643733e-19j)
9.47,(-0.010646843419445605+2.2485661078897196e-17j)
9.46875,(-0.025962167915006794+6.148693485881134e-18j)
9.4675,(0.014797782555870095-8.16179290006052e-18j)
9.46625,(0.06388879412190325-1.5397871367371634e-17j)
9.465,(0.06946863457310044-2.0264312745060378e-17j)
9.46375,(0.017745033837331125-1.3231529211897541e-17j)
9.4625,(-0.05933848666798108-5.3964619954930795e-18j)
9.46125,(-0.11078440215159505+1.350362187959792e-17j)
9.46,(-0.10300654242491424+3.024068703604743e-17j)
9.45875,(-0.040169756452840696+1.6658226703804076e-17j)
9.4575,(0.04118298615470611+1.0253958137391789e-17j)
9.45625,(0.09531984975515516-4.3401633756094076e-17j)
9.455,(0.09297290528785161-1.9687059577948302e-17j)
9.45375,(0.03651423043133715+1.8956640924246713e-17j)
9.4525,(-0.04166668960973445+2.4367244267486864e-17j)
9.45125,(-0.09665604692973992+4.2913787771135006e-17j)
9.45,(-0.09620950635374108+3.793764003831081e-17j)
9.44875,(-0.040108027063546645-5.140692600890931e-18j)
9.4475,(0.03885208091037076-5.2940448780180946e-17j)
9.44625,(0.09480134780190591-4.169150080586821e-17j)
9.445,(0.09799058505400389-2.645125615920664e-17j)
9.44375,(0.05353347346354269+3.856176410882868e-17j)
9.4425,(-0.003996981463104009+4.204417202647029e-17j)
9.44125,(-0.036647991932874935+3.6871440723173026e-17j)
9.44,(-0.03070711727133616+1.1653973694031192e-17j)
9.43875,(-0.005116012557142146-6.001201538392501e-17j)
9.4375,(0.0057041793641057215-3.872854551786982e-17j)
9.43625,(-0.01863376809299963+1.0862661301179623e-17j)
9.435,(-0.06569277498680236+2.3188802466511314e-17j)
9.43375,(-0.09745047184442777+2.3677997045651855e-17j)
9.4325,(-0.07910267746409125+1.8251486734596852e-17j)
9.43125,(-0.007944001837751877-4.1095628336829253e-17j)
9.43,(0.08033568403412927-4.6470865254901227e-17j)
9.42875,(0.13430550766235166-1.2969466834717836e-17j)
9.4275,(0.12262684238485742-1.0728067721414043e-17j)
9.42625,(0.05622279982679338+2.8688224662958725e-17j)
9.425,(-0.02055615346023951+5.356442294487427e-17j)
9.42375,(-0.06323456857253186-2.7584680711384165e-17j)
9.4225,(-0.05873625415934096-3.1271712610486485e-17j)
9.42125,(-0.030059539813455088-4.4734211425683793e-17j)
9.42,(-0.011410225391575185-1.6124381987368506e-17j)
9.41875,(-0.016474304022129595+4.6298661322617706e-18j)
9.4175,(-0.028493616220323526+3.1437676770755845e-17j)
9.41625,(-0.020863901646762814+1.6950920005966362e-17j)
9.415,(0.011882686720644013+3.881924681433096e-17j)
9.41375,(0.043834832854563924-2.5459932999078924e-17j)
9.4125,(0.04059453450967734-5.466747682209489e-17j)
9.41125,(-0.004753409430008557-2.9623272764452316e-17j)
9.41,(-0.058004922554155014+1.2890514032193232e-17j)
9.40875,(-0.06946002283206676+2.527702013370349e-17j)
9.4075,(-0.018606560922895095+8.06010430808403e-18j)
9.40625,(0.06313626738250962+1.5692030953011994e-17j)
9.405,(0.1152402729023527+1.0743873754476319e-17j)
9.40375,(0.09849092764925073-1.708578724746421e-17j)
9.4025,(0.027978761075854022-3.189120165758782e-17j)
9.40125,(-0.04182899885970652-3.2543846276264324e-18j)
9.4,(-0.06624963792591382+8.522560701314535e-18j)
9.39875,(-0.047771313219301316+4.9127671901138786e-18j)
9.3975,(-0.026878711235811134+1.7218493428025176e-17j)
9.39625,(-0.03654689866235077+2.364539914573082e-17j)
