x_axis,channel_2
9.85,(0.06276877157855501+9.020562075079397e-17j)
9.84875,(0.0448378786883544+5.898059818321144e-17j)
9.8475,(-0.02184272830208754-1.3010426069826053e-16j)
9.84625,(-0.05442820934101738+9.020562075079397e-17j)
9.845,(-0.051965501895249455+2.6020852139652106e-16j)
9.84375,(-0.04884344046293545+6.938893903907228e-18j)
9.8425,(0.008630498276717821-1.0587234214320951e-16j)
9.84125,(0.10252208155663738-7.806255641895632e-17j)
9.84,(0.08631872325009356-2.0296264668928643e-16j)
9.83875,(-0.044111966552869426-8.673617379884035e-18j)
9.8375,(-0.11227104664090067+1.3877787807814457e-16j)
9.83625,(-0.052857773326670354+2.0469737016526324e-16j)
9.835,(0.036125663938414515+5.898059818321144e-17j)
9.83375,(0.07824336302973016+6.245004513516506e-17j)
9.8325,(0.057454738826813734+5.551115123125783e-17j)
9.83125,(-0.003336827205834938+8.977193988179977e-17j)
9.83,(-0.036115944559739106-1.0755285551056204e-16j)
9.82875,(-0.026929582435142197-4.683753385137379e-17j)
9.8275,(-0.04142288614275198-3.469446951953614e-18j)
9.82625,(-0.07562581156715453-4.5102810375396984e-17j)
9.825,(-0.05923427712989904+1.0755285551056204e-16j)
9.82375,(-0.0034956675124728238-1.5043305143236374e-18j)
9.8225,(0.033885511435374695+6.852157730108388e-17j)
9.82125,(0.03972757863543385+1.3010426069826053e-16j)
9.82,(0.00818928158021905-7.719519468096792e-17j)
9.81875,(-0.03784225994272234-2.42861286636753e-17j)
9.8175,(-0.022460754537359188-6.245004513516506e-17j)
9.81625,(0.04763456379430871+3.122502256758253e-16j)
9.815,(0.0725639254495676+2.0816681711721685e-17j)
9.81375,(0.03815000551786176-9.367506770274758e-17j)
9.8125,(0.0013187675322037017-2.1467203015212988e-16j)
9.81125,(-0.029615319877146724-6.938893903907228e-17j)
9.81,(-0.029281051787689263+7.28583859910259e-17j)
9.80875,(0.03555183265881798-1.6306400674181987e-16j)
9.8075,(0.07401107709011168-8.933825901280557e-17j)
9.80625,(0.008183824924789312+9.64939933512099e-18j)
9.805,(-0.0543804967797328-1.9081958235744878e-17j)
9.80375,(-0.02777382477069755+6.071532165918825e-17j)
9.8025,(0.003944938374472062-1.1882855810441129e-16j)
9.80125,(-0.007607586394278913+1.4094628242311558e-16j)
9.8,(-0.015324742453461444-1.1188966420050406e-16j)
9.79875,(-0.024715979711990084-8.153200337090993e-17j)
9.7975,(-0.03669034157891502-7.979727989493313e-17j)
9.79625,(0.011817222874280369-6.071532165918825e-18j)
9.795,(0.08207297470255687-8.326672684688674e-17j)
9.79375,(0.0546505294993903-6.071532165918825e-17j)
9.7925,(-0.03556718562100101+5.377642775528102e-17j)
9.79125,(-0.05137089586689374+1.2739375526704677e-16j)
9.79,(0.011934104404827872+1.715207836872068e-16j)
9.78875,(0.056626468766501604+2.237793284010081e-16j)
9.7875,(0.04354694930398362+1.0755285551056204e-16j)
9.78625,(-0.00534441101244367-5.898059818321144e-17j)
9.785,(-0.06571315476141659+1.5265566588595902e-16j)
9.78375,(-0.10921001191545786+5.551115123125783e-17j)
9.7825,(-0.09365881256539449+0j)
9.78125,(-0.001762243082880094+1.3509159069169385e-16j)
9.78,(0.09505541536692769+1.1796119636642288e-16j)
9.77875,(0.08607578066902029-1.3877787807814457e-16j)
9.7775,(-0.00871744790209537+8.42425088021237e-17j)
9.77625,(-0.044683785337395414-3.642919299551295e-17j)
9.775,(0.01708647099831534+4.423544863740858e-17j)
9.77375,(0.060246704249079616+2.3245294578089215e-16j)
9.7725,(0.02017691309698318+2.42861286636753e-17j)
9.77125,(-0.03790155533734223+1.6306400674181987e-16j)
9.77,(-0.04247981356397237+9.020562075079397e-17j)
9.76875,(0.0010372322619658656-1.2392430831509316e-16j)
9.7675,(0.02510130176131555-4.85722573273506e-17j)
9.76625,(-0.02076654400104621+6.938893903907228e-17j)
9.765,(-0.08270450943184034-5.204170427930421e-17j)
9.76375,(-0.0686451250707925-1.5178830414797062e-16j)
9.7625,(0.005728388946275474-9.703609443745265e-17j)
9.76125,(0.05796156607540009+1.5612511283791264e-17j)
9.76,(0.0692060575989309-3.8163916471489756e-17j)
9.75875,(0.06132665966444785+2.463307335887066e-16j)
9.7575,(0.039049586898959404-2.42861286636753e-17j)
9.75625,(0.015839360405631536+2.5500435096859064e-16j)
9.755,(0.0010186219755877212+3.2038174196946656e-17j)
9.75375,(-0.02520866511423074-6.938893903907228e-18j)
9.7525,(-0.055206037696686215-2.0643209364124004e-16j)
9.75125,(-0.04169600376044321-1.5352302762394743e-16j)
9.75,(0.02407025452884153+1.717376241217039e-16j)
9.74875,(0.08588547154402981+5.204170427930421e-17j)
9.7475,(0.07449976711364935+1.5265566588595902e-16j)
9.74625,(-0.018179712127841956+2.2551405187698492e-17j)
9.745,(-0.09750655966155915-1.6653345369377348e-16j)
9.74375,(-0.06692852841120162+0j)
9.7425,(0.024158727864024905+1.1102230246251565e-16j)
9.74125,(0.051168275835424576+1.734723475976807e-16j)
9.74,(-0.0022223908256159557+9.812029660993815e-17j)
9.73875,(-0.05342097088536528-1.1449174941446927e-16j)
9.7375,(-0.04250872971130425-1.1709383462843448e-17j)
9.73625,(0.025870056222274094-4.0766001685454967e-17j)
9.735,(0.0822463458628251+2.0816681711721685e-17j)
9.73375,(0.050434896536736266+2.1510571102112408e-16j)
9.7325,(-0.03882367013461396+8.673617379884035e-17j)
9.73125,(-0.08194014377130676-6.938893903907228e-17j)
9.73,(-0.049696579473840305+3.8163916471489756e-17j)
9.72875,(0.00917180713180229-8.283304597789254e-17j)
9.7275,(0.04376865845653292+1.3877787807814457e-17j)
9.72625,(0.01466479211709965+1.32164244825983e-16j)
9.725,(-0.05559818430955632+8.673617379884035e-18j)
9.72375,(-0.07060051335545894-7.632783294297951e-17j)
9.7225,(-0.006803824204369899-1.951563910473908e-17j)
9.72125,(0.05066149735666302-5.551115123125783e-17j)
9.72,(0.06631846303101718+1.3877787807814457e-17j)
9.71875,(0.06235482464098574-4.85722573273506e-17j)
9.7175,(0.01689869929354553+7.19910242530375e-17j)
9.71625,(-0.057801421882508974+6.938893903907228e-17j)
9.715,(-0.07278017430538287-2.949029909160572e-17j)
9.71375,(-0.020559716459860607+8.239936510889834e-17j)
9.7125,(0.010600904040310114-3.0357660829594124e-17j)
9.71125,(0.0029998071561049182+8.044780119842443e-17j)
9.71,(0.009386744196262599-4.423544863740858e-17j)
9.70875,(0.04092237890616329+1.1449174941446927e-16j)
9.7075,(0.06704284202554407-7.28583859910259e-17j)
9.70625,(0.05348350546023627-5.204170427930421e-17j)
9.705,(-0.004668538930163993+1.2007539060276962e-16j)
9.70375,(-0.04920075008942035-8.847089727481716e-17j)
9.7025,(-0.03456011554847498-3.2959746043559335e-17j)
9.70125,(0.002972492696308499-3.859759734048396e-17j)
9.7,(0.03546218896697693+1.9081958235744878e-16j)
9.69875,(0.061055697046025384+2.0122792321330962e-16j)
9.6975,(0.01994839439702438+8.326672684688674e-17j)
9.69625,(-0.08405326971634834-1.0408340855860843e-17j)
9.695,(-0.0900273305960482+2.42861286636753e-17j)
9.69375,(0.04353848897433488-1.5699247457590104e-16j)
9.6925,(0.1106591117447237+6.938893903907228e-18j)
9.69125,(0.012891468576301784-9.8879238130678e-17j)
9.69,(-0.08384984463925747+8.326672684688674e-17j)
9.68875,(-0.060704822990222146-5.204170427930421e-17j)
9.6875,(0.014833986893713675-1.205632815803881e-16j)
9.68625,(0.06046828652683771-2.1163626406917047e-16j)
9.685,(0.042415215246261226-6.938893903907228e-17j)
9.68375,(-0.03643116341926586+1.0842021724855044e-16j)
9.6825,(-0.09903555582874539+5.551115123125783e-17j)
9.68125,(-0.08322085557981485+6.938893903907228e-17j)
9.68,(-0.03302872645837984-3.469446951953614e-18j)
9.67875,(0.012759347131343461-4.9439619065339e-17j)
9.6775,(0.06635960721811282-1.214306433183765e-16j)
9.67625,(0.08289817966400044-3.469446951953614e-17j)
9.675,(0.020433957581635662+4.0332320816460765e-17j)
9.67375,(-0.044755665782288054+7.37257477290143e-17j)
9.6725,(-0.04927857887179954-1.43982048506075e-16j)
9.67125,(-0.031503303516520566-1.97758476261356e-16j)
9.67,(0.008081410801335676-3.5561831257524545e-17j)
9.66875,(0.0893879463384992+5.551115123125783e-17j)
9.6675,(0.10942549926749366+9.71445146547012e-17j)
9.66625,(-0.0021211265032052263+5.952269926945419e-17j)
9.665,(-0.10794711978587027+5.616167253474913e-17j)
9.66375,(-0.08691727539438657-1.3877787807814457e-16j)
9.6625,(-0.009318814768399415-2.8796409701215e-16j)
9.66125,(0.05443195270914063-3.469446951953614e-18j)
9.66,(0.10585267787833458-7.632783294297951e-17j)
9.65875,(0.0879093563294219-1.5265566588595902e-16j)
9.6575,(-0.016694986183910198+5.204170427930421e-18j)
9.65625,(-0.08636928778138855+7.025630077706069e-17j)
9.655,(-0.07772385574486673-8.673617379884035e-18j)
9.65375,(-0.07474300234137592+1.4224732503009818e-16j)
9.6525,(-0.05455806270307634+1.3877787807814457e-17j)
9.65125,(0.03445660809370635-6.245004513516506e-17j)
9.65,(0.07343064008623161-6.938893903907228e-17j)
9.64875,(0.009496565833666402-8.847089727481716e-17j)
9.6475,(0.0009011359856185118-1.1155085102160234e-16j)
9.64625,(0.07905262067438536-2.2898349882893854e-16j)
9.645,(0.0852065431530901-1.249000902703301e-16j)
9.64375,(0.012412996658311281-4.336808689942018e-18j)
9.6425,(-0.023220343348808646+4.85722573273506e-17j)
9.64125,(-0.02166043671734764-2.0816681711721685e-17j)
9.64,(-0.002151176787358964-9.042246118529107e-17j)
9.63875,(0.0446761448721368+6.418476861114186e-17j)
9.6375,(0.03143992072336904+2.229119666630197e-16j)
9.63625,(-0.06656482815152148+1.0061396160665481e-16j)
9.635,(-0.10223583460578972-3.469446951953614e-17j)
9.63375,(-0.03168008571284224-1.9081958235744878e-16j)
9.6325,(0.047274986175176115+6.245004513516506e-17j)
9.63125,(0.10724557452545114-8.673617379884035e-17j)
9.63,(0.08787074805730481+8.673617379884035e-18j)
9.62875,(-0.08428130087032538+5.204170427930421e-18j)
9.6275,(-0.19454486603057225-1.8041124150158794e-16j)
9.62625,(-0.036767554355324306-1.734723475976807e-17j)
9.625,(0.13508373654398878-1.1102230246251565e-16j)
9.62375,(0.08196263220181807+8.326672684688674e-17j)
9.6225,(-0.01669122005227061+1.2706849461530112e-16j)
9.62125,(-0.07579763053580622-1.3010426069826053e-17j)
9.62,(-0.2035968873295411+2.0816681711721685e-16j)
9.61875,(-0.22971588565974332+5.551115123125783e-17j)
9.6175,(-0.026588319151098137+6.938893903907228e-18j)
9.61625,(0.10349382308879534-9.71445146547012e-17j)
9.615,(0.045276360273892466-9.8879238130678e-17j)
9.61375,(0.06225889510854609-5.117434254131581e-17j)
9.6125,(0.11592144451188383-3.122502256758253e-17j)
9.61125,(0.0019410301280984002+1.474514954580286e-16j)
9.61,(-0.0682796561970738+2.220446049250313e-16j)
9.60875,(0.07899440477907506+6.245004513516506e-17j)
9.6075,(0.17684090140591593-6.938893903907228e-17j)
9.60625,(0.09264470330035439-9.020562075079397e-17j)
9.605,(0.010822418782249049+4.163336342344337e-17j)
9.60375,(-0.004727655868446786+1.4983674023749671e-16j)
9.6025,(0.01887441406025222+2.203098814490545e-16j)
9.60125,(0.08025220428802629-6.245004513516506e-17j)
9.6,(0.05201652876686195-3.469446951953614e-17j)
9.59875,(-0.07313955228568993+2.3592239273284576e-16j)
9.5975,(-0.06135809663708523+1.2793585635328952e-16j)
9.59625,(0.04869259017085337-2.6020852139652106e-17j)
9.595,(8.346974606768362e-05+3.910581710883654e-17j)
9.59375,(-0.08766870535877797+4.85722573273506e-17j)
9.5925,(-0.010694544088987824+1.9081958235744878e-17j)
9.59125,(0.046778786709171696+3.9898639947466563e-17j)
9.59,(-0.020239268704933006-1.8930169931596907e-16j)
9.58875,(-0.03744637074434197-2.393918396847994e-16j)
9.5875,(-0.024925183523897724-9.020562075079397e-17j)
9.58625,(-0.07377013515897717-2.7755575615628914e-17j)
9.585,(-0.06250013240396414-1.214306433183765e-16j)
9.58375,(-0.030644072675218733+5.724587470723463e-17j)
9.5825,(-0.12455400247267129+5.811323644522304e-17j)
9.58125,(-0.13932407435242103-3.469446951953614e-17j)
9.58,(0.04168312361337849+1.0408340855860843e-17j)
9.57875,(0.07397875355760983-1.3877787807814457e-16j)
9.5775,(-0.11129229527380222+7.632783294297951e-17j)
9.57625,(-0.11864013454920914+0j)
9.575,(0.08629315750397891+1.3877787807814457e-17j)
9.57375,(0.17009302566064596+8.326672684688674e-17j)
9.5725,(0.08738123276988508-1.3877787807814457e-16j)
9.57125,(-0.011477450099408811-2.8536201179818477e-16j)
9.57,(-0.05718002209671022+2.0816681711721685e-17j)
9.56875,(0.026006705136779395+8.847089727481716e-17j)
9.5675,(0.15990143606175541+7.632783294297951e-17j)
9.56625,(0.11149380108828838-6.938893903907228e-17j)
9.565,(-0.03533641525478642-8.326672684688674e-17j)
9.56375,(-0.011783449339761377-2.688821387764051e-17j)
9.5625,(0.08990698268366804-5.551115123125783e-17j)
9.56125,(0.07309052835345602-3.2959746043559335e-17j)
9.56,(0.022331418456063776+4.2934406030425976e-17j)
9.55875,(-0.005517615333203814+1.8041124150158794e-16j)
9.5575,(-0.06485981342967914-1.3877787807814457e-17j)
9.55625,(-0.06890690760271376+1.3183898417423734e-16j)
9.555,(-0.006118589663152055-8.803721640582296e-17j)
9.55375,(-0.029833509764901248-5.160802341031001e-17j)
9.5525,(-0.0699284423795521-1.8561541192951836e-16j)
9.55125,(0.0250576177017482-1.682681771697503e-16j)
9.55,(0.09103359908057494+9.71445146547012e-17j)
9.54875,(-0.0003896964827054747+5.3017486234541167e-17j)
9.5475,(-0.0613623449500879-1.43982048506075e-16j)
9.54625,(-0.016034273329531928+2.905661822261152e-17j)
9.545,(0.004731362460822266+6.310056643865636e-17j)
9.54375,(-0.0005624295450644607+3.2103226327295786e-16j)
9.5425,(0.004686946244473937+1.240327285323417e-16j)
9.54125,(-0.037029342820580256-1.3530843112619095e-16j)
9.54,(-0.08013502365830563-1.9949319973733282e-16j)
9.53875,(-0.05847926833921222+7.45931094670027e-17j)
9.5375,(-0.05390424721010789-8.326672684688674e-17j)
9.53625,(-0.07073641505178915+1.0408340855860843e-16j)
9.535,(-0.017302779478588787-7.806255641895632e-18j)
9.53375,(0.0324505348260343-9.540979117872439e-18j)
9.5325,(0.0027844130013019567-1.6572030206440935e-16j)
9.53125,(0.003038345660558367-2.0578157233774874e-16j)
9.53,(0.05525095172379403+4.163336342344337e-17j)
9.52875,(0.07105316734184-8.326672684688674e-17j)
9.5275,(0.09927872909377315+2.0816681711721685e-17j)
9.52625,(0.14177480585886473+6.288372600415926e-17j)
9.525,(0.04658919572091455+3.469446951953614e-17j)
9.52375,(-0.1155371441326189-5.551115123125783e-17j)
9.5225,(-0.10872455030106119-9.71445146547012e-17j)
9.52125,(-0.003670782182077014-1.238158880978446e-16j)
9.52,(-0.01489980356917989+2.4275286641950444e-16j)
9.51875,(-0.082283125257837+1.457167719820518e-16j)
9.5175,(-0.05755743337621763-1.700029006457271e-16j)
9.51625,(0.03611286510211395+1.0408340855860843e-17j)
9.515,(0.12190440724817278-2.0816681711721685e-17j)
9.51375,(0.1320983531276701-2.0122792321330962e-16j)
9.5125,(0.03091639245993704+2.949029909160572e-17j)
9.51125,(-0.05810393545841466-1.1449174941446927e-16j)
9.51,(0.00043753463367483814+1.531435568635775e-17j)
9.50875,(0.10263836985804994+2.706168622523819e-16j)
9.5075,(0.08315018231442695-3.2959746043559335e-17j)
9.50625,(-0.02783531444087775+8.673617379884035e-19j)
9.505,(-0.10951835242307792-9.71445146547012e-17j)
9.50375,(-0.09748099784655997-1.457167719820518e-16j)
9.5025,(-0.004658929591636412-3.230922474006803e-17j)
9.50125,(0.056713843620138205-8.760353553682876e-17j)
9.5,(-0.00232848738260521-8.668196369021608e-17j)
9.49875,(-0.090060191964448+0j)
9.4975,(-0.08617153933575353+1.3183898417423734e-16j)
9.49625,(-0.026167031390204452+7.979727989493313e-17j)
9.495,(0.019469026587275885+3.0791341698588326e-17j)
9.49375,(0.043470703865469106+1.0234868508263162e-16j)
9.4925,(0.028418391636828716-4.163336342344337e-17j)
9.49125,(-0.017819952355713233+1.3357370765021415e-16j)
9.49,(-0.01914185005830042-3.122502256758253e-17j)
9.48875,(0.03507932238531695+8.500145032286355e-17j)
9.4875,(0.05673770729923741+5.0306980803327406e-17j)
9.48625,(0.013411832180037072-7.979727989493313e-17j)
9.485,(-0.03598076163726095-1.0061396160665481e-16j)
9.48375,(-0.047744390708513725-1.3530843112619095e-16j)
9.4825,(-0.032774059492229744+2.7538735181131813e-17j)
9.48125,(-0.02000461088246292-5.984795992119984e-17j)
9.48,(-0.014697909792846825-7.19910242530375e-17j)
9.47875,(0.005606873861974225-7.806255641895632e-18j)
9.4775,(0.03485990455830451+9.8879238130678e-17j)
9.47625,(0.03180108552011747+7.914675859144182e-17j)
9.475,(0.0013336223569810892+1.1416648876272362e-16j)
9.47375,(-0.007312844337091533-1.448494102440634e-16j)
9.4725,(0.01178702507909168-1.4224732503009818e-16j)
9.47125,(0.027644138746084606-4.163336342344337e-17j)
9.47,(0.031406721668113875-4.2934406030425976e-17j)
9.46875,(0.028157992115225627-5.898059818321144e-17j)
9.4675,(0.020838957442331826-6.938893903907228e-17j)
9.46625,(0.015006754742650763+3.209238430557093e-17j)
9.465,(0.009915073865907476+1.5872719805187785e-16j)
9.46375,(0.005501155704920343+1.212138028838794e-16j)
9.4625,(-0.001858683559763477+3.5561831257524545e-17j)
9.46125,(-0.039147169350451295+3.469446951953614e-18j)
9.46,(-0.09401673385427495-1.0408340855860843e-17j)
9.45875,(-0.08192404175765482-6.776263578034403e-17j)
9.4575,(0.009902924839225462-4.380176776841438e-17j)
9.45625,(0.07091453868832091-2.0816681711721685e-17j)
9.455,(0.05510102216148429+1.0408340855860843e-17j)
9.45375,(0.030523329844794597-1.491862189340054e-16j)
9.4525,(0.01702109303837741+5.2475385148298415e-17j)
9.45125,(-0.011139589075392576+1.3530843112619095e-16j)
9.45,(-0.024238488530848187+1.960237527853792e-16j)
9.44875,(-0.006320700056773072-8.283304597789254e-17j)
9.4475,(0.011690417145774575-2.979929671076409e-16j)
9.44625,(0.03769954592897903-1.5612511283791264e-17j)
9.445,(0.059406016663928654+7.979727989493313e-17j)
9.44375,(-0.00290166262854157+4.5536491244391186e-17j)
9.4425,(-0.11386699094800407-1.4224732503009818e-16j)
9.44125,(-0.11623589774839331-9.367506770274758e-17j)
9.44,(-0.01682624439699577-4.597017211338539e-17j)
9.43875,(0.019356360526449505-6.245004513516506e-17j)
9.4375,(-0.019837940116043846-1.3530843112619095e-16j)
9.43625,(-0.00911855240876227+1.6668930775606827e-16j)
9.435,(0.046005160030943064+1.491862189340054e-16j)
9.43375,(0.04383627693172229+6.245004513516506e-17j)
9.4325,(-0.005976693525320239+1.1839487723541708e-16j)
9.43125,(-0.019870776877633493+5.5077470362263625e-17j)
9.43,(0.012294941669709463-3.903127820947816e-17j)
9.42875,(0.040651358682882416+1.0061396160665481e-16j)
9.4275,(0.03798680722330835-2.7755575615628914e-17j)
9.42625,(0.010784798876811899+5.811323644522304e-17j)
9.425,(-0.024535214935566377+2.498001805406602e-16j)
9.42375,(-0.05040870417232181+7.632783294297951e-17j)
9.4225,(-0.05086347622687082+1.97758476261356e-16j)
9.42125,(-0.022840786016188323-1.3877787807814457e-17j)
9.42,(0.015067502361171188-9.031404096804252e-17j)
9.41875,(0.042825343566130554-8.847089727481716e-17j)
9.4175,(0.06178096399663331-2.949029909160572e-16j)
9.41625,(0.07071985993855896-1.734723475976807e-16j)
9.415,(0.047285844533853705+1.0408340855860843e-16j)
9.41375,(-0.004509197493724461-2.883977778811442e-17j)
9.4125,(-0.036196242414760854+6.591949208711867e-17j)
9.41125,(-0.029849186502376404-5.898059818321144e-17j)
9.41,(-0.020647033764639836+5.898059818321144e-17j)
9.40875,(-0.015080719296245347+1.2706849461530112e-16j)
9.4075,(0.006063822380452787-6.808789643208968e-17j)
9.40625,(0.0030551281251025774+1.476683358925257e-16j)
9.405,(-0.05103983146553759-1.3357370765021415e-16j)
9.40375,(-0.05832556279087786+1.3617579286417936e-16j)
9.4025,(0.04407814060786677-3.5735303605122226e-16j)
9.40125,(0.11314108304622542+4.85722573273506e-17j)
9.4,(0.022407602392961086+2.2638141361497333e-16j)
9.39875,(-0.10037331402423395-2.3201926491189795e-17j)
9.3975,(-0.08777651068047074+6.245004513516506e-17j)
9.39625,(0.009916340464927953-1.700029006457271e-16j)
9.395,(0.05712408518949676-3.469446951953614e-17j)
9.39375,(0.02092469079322054-2.100099608104422e-16j)
9.3925,(-0.04938965270713198+5.898059818321144e-17j)
