x_axis,channel_2
9.955,(0.1367507474130047-5.46229728115577e-17j)
9.95375,(0.08694826688674104-3.019806626980426e-17j)
9.9525,(0.019413270633084095-6.394884621840902e-17j)
9.95125,(-0.009162860444735388-5.95079541199084e-17j)
9.95,(0.0025029769121753063+2.398081733190338e-17j)
9.94875,(0.026362576476394915+5.417888360170764e-17j)
9.9475,(0.04049631734303506-2.19824158875781e-17j)
9.94625,(0.03323998367658939-5.595524044110789e-17j)
9.945,(-0.001337731134043736+2.3092638912203258e-17j)
9.94375,(-0.053866592405681216+3.153033389935445e-17j)
9.9425,(-0.09596259566288154-3.3306690738754695e-17j)
9.94125,(-0.10126666445560241-1.0658141036401503e-17j)
9.94,(-0.06820906143635545+4.440892098500626e-18j)
9.93875,(-0.014557506039323286-2.9309887850104134e-17j)
9.9375,(0.04400231499600576-2.1316282072803006e-17j)
9.93625,(0.09667621351199197-4.352074256530614e-17j)
9.935,(0.1222995568363231-5.861977570020827e-17j)
9.93375,(0.09377618961850213-1.4210854715202004e-17j)
9.9325,(0.014226752549972453-4.440892098500626e-18j)
9.93125,(-0.06296947852724125-1.0658141036401503e-17j)
9.93,(-0.07739761686550527-2.475797344914099e-17j)
9.92875,(-0.03154869266053686+7.72715225139109e-17j)
9.9275,(0.006410355186062194+1.687538997430238e-17j)
9.92625,(-0.012503292208949435+4.0967229608668276e-17j)
9.925,(-0.05243667151889786+5.3290705182007515e-18j)
9.92375,(-0.04449668058894206-8.748557434046234e-17j)
9.9225,(0.009808712656763127-6.128431095930865e-17j)
9.92125,(0.03793819537315116+1.7763568394002505e-18j)
9.92,(0.008945799005243267-3.928701980624412e-17j)
9.91875,(-0.01112362290556164-1.3523936581183092e-17j)
9.9175,(0.04103357177059397-3.772122838900082e-17j)
9.91625,(0.11513653605631152-4.87809625025004e-18j)
9.915,(0.10448045687492612-1.92338798072853e-17j)
9.91375,(-0.001805086739914671+5.457424406468312e-17j)
9.9125,(-0.0997360337730851+2.186520652425185e-17j)
9.91125,(-0.11408137091747156+2.5364187653162998e-17j)
9.91,(-0.08417825485372624-6.296738443949657e-17j)
9.90875,(-0.07016378614195869-8.499329592366753e-17j)
9.9075,(-0.047466033251092665-1.0515539764972488e-16j)
9.90625,(0.03352142119728539+3.1181084210096882e-18j)
9.905,(0.12964330315569578+7.132805459235858e-18j)
9.90375,(0.13972417640061377-2.797881417627827e-17j)
9.9025,(0.05068283069608711+8.087796874260076e-17j)
9.90125,(-0.03594362557421688+6.510460180573292e-17j)
9.9,(-0.04130031378549943+2.390394274335867e-17j)
9.89875,(-0.00073981434459958-1.813168791931816e-18j)
9.8975,(0.012295211341774465+1.0441163530083367e-18j)
9.89625,(-0.011620938993194387-3.6325361145232825e-17j)
9.895,(-0.03753679041129925+5.740945941001395e-17j)
9.89375,(-0.05401911668806332-1.5080065230783628e-17j)
9.8925,(-0.06403993979527559-2.6898660539745205e-18j)
9.89125,(-0.04709487337425948-4.544452693817317e-17j)
9.89,(0.006697041987658053+6.249379909652191e-17j)
9.88875,(0.05146584837884115+3.745943156071347e-17j)
9.8875,(0.040750455605668576+4.511327154307314e-17j)
9.88625,(0.009972808996471088+4.254771357416408e-18j)
9.885,(0.031246461343379595-1.4200984129351155e-17j)
9.88375,(0.09211815489451854-4.759546431944827e-17j)
9.8825,(0.0999689613820616-1.6202743442520116e-17j)
9.88125,(0.019960827201342908-4.2319664625609235e-17j)
9.88,(-0.07232151667525442+7.151885582939429e-17j)
9.87875,(-0.10518831926542624-1.6808561265669643e-17j)
9.8775,(-0.09752614262325249-1.47513689691345e-17j)
9.87625,(-0.08487317531204244+4.661988308219732e-17j)
9.875,(-0.04100910172948801-1.1942334142881901e-18j)
9.87375,(0.049790882544727987-7.685166972082558e-17j)
9.8725,(0.10935662990767471-7.124896747754853e-18j)
9.87125,(0.059378450393328716+4.0421602048414954e-17j)
9.87,(-0.037049868472809194+1.0105011486194479e-17j)
9.86875,(-0.043013971876095555-4.355607312439566e-18j)
9.8675,(0.049400839277512064-3.7677282124802385e-18j)
9.86625,(0.10296500623633614-7.87304451877903e-18j)
9.865,(0.04332798779563768+9.592326932761352e-17j)
9.86375,(-0.038172992590825974+6.811445640560186e-18j)
9.8625,(-0.044897084347379976+2.1838124868654018e-17j)
