x_axis,channel_2
9.70375,(-0.2734546596995334+3.581688100652787e-17j)
9.7025,(-0.29760352489690195+5.670287050739014e-17j)
9.70125,(-0.1318631553738462+1.650449399397487e-16j)
9.7,(0.12870267847936168+6.627796422310306e-17j)
9.69875,(0.2789429422426942+6.228147448530072e-17j)
9.6975,(0.20396969805906368-7.61046138255051e-17j)
9.69625,(0.019741364498781437-7.58500446397529e-17j)
9.695,(-0.06506783966318463-2.5236614627065348e-17j)
9.69375,(-0.0029828299192550716-1.4593220894460272e-16j)
9.6925,(0.06367813841139884-9.582673441862235e-18j)
9.69125,(0.017844577663985287-4.574877213466186e-17j)
9.69,(-0.08922254838849114-5.227756157778949e-17j)
9.68875,(-0.13659699273246728+8.890597026077933e-17j)
9.6875,(-0.08927596982767574+8.917304726422489e-17j)
9.68625,(-0.0034181302134877385+1.1779623514525222e-16j)
9.685,(0.06260827390741804+8.530210519258223e-17j)
9.68375,(0.08224635744527406-4.948192111696748e-17j)
9.6825,(0.046766778439958696-1.6723209368155604e-17j)
9.68125,(-0.02040502382188068-1.1214582061617425e-17j)
9.68,(-0.057786225519156964-3.4535711376866926e-17j)
9.67875,(-0.02965737778750425-2.36487759327802e-17j)
9.6775,(0.019768595832459417-8.138057103099213e-17j)
9.67625,(0.0273369776235342+1.0379342004969322e-17j)
9.675,(0.007764529334359468+9.168961936372262e-17j)
9.67375,(0.024735999751799045+6.91308650844288e-17j)
9.6725,(0.07213147517385646+9.205492168990635e-17j)
9.67125,(0.06396524699429743+7.454261979220226e-17j)
9.67,(-0.032386383509652915-2.075691407820991e-17j)
9.66875,(-0.12482313667710898-1.3006743586900326e-16j)
9.6675,(-0.10932676161632278-1.4884563386850603e-16j)
9.66625,(-0.006186802982514876-4.7743053360794634e-17j)
9.665,(0.07437399022430824+2.9822102964622477e-17j)
9.66375,(0.07211758024174673-1.5280052036541308e-17j)
9.6625,(0.021648527435140143+7.91743814664592e-17j)
9.66125,(-0.02508700910151958+2.7794991009946593e-17j)
9.66,(-0.05403001396953888+4.711250479456553e-17j)
9.65875,(-0.06167123882219433+3.572918987020064e-17j)
9.6575,(-0.033248205557541044-2.1375361417770403e-17j)
9.65625,(0.026563717730087595-9.347576473857668e-17j)
9.655,(0.08047122961109324-6.597835270287241e-17j)
9.65375,(0.09881767369408595+9.050517479523437e-18j)
9.6525,(0.08333930483909009-2.8545835256001116e-18j)
9.65125,(0.038449166123461914+4.725495577009328e-17j)
9.65,(-0.038863478947987105+1.533997628905852e-17j)
9.64875,(-0.11734404753367961+5.2294612191353447e-17j)
9.6475,(-0.12888677203199347+6.108447237420211e-17j)
9.64625,(-0.05445930365717667-5.694470151180533e-17j)
9.645,(0.02412826127599865-6.48497537390026e-17j)
9.64375,(0.019900653542605038-2.0755042831533457e-17j)
9.6425,(-0.03255133922462368-1.090289761002666e-16j)
9.64125,(-0.019469378996637088+1.0281462022144189e-17j)
9.64,(0.08138021838232433-1.24413398976511e-16j)
9.63875,(0.1534516508108408+2.8018236544029044e-17j)
9.6375,(0.09990840099243457+1.0899625036198533e-17j)
9.63625,(-0.0201204595802418-1.7889959641721644e-17j)
9.635,(-0.0769183573198672+4.634669746238833e-17j)
9.63375,(-0.046628595522144205+5.445622607791695e-17j)
9.6325,(-0.021130724914030403+1.8123573975398635e-17j)
9.63125,(-0.05416468560129561+5.3590169822951004e-17j)
9.63,(-0.08460987593732308+9.948704469795503e-17j)
9.62875,(-0.0410125962547103+4.7587703088890485e-17j)
9.6275,(0.045688558971960565-3.0871728727661265e-17j)
9.62625,(0.0881424072290744+4.4231619905322995e-17j)
9.625,(0.06337416517077103-4.856994592261127e-17j)
9.62375,(0.026192428591426106-6.07714947731162e-17j)
9.6225,(0.013582561756331527+1.607853176612571e-17j)
9.62125,(-0.002307559248967379+4.20697158327142e-17j)
9.62,(-0.0487706207902319-2.8137334941930777e-17j)
9.61875,(-0.08883021529688204+2.0944585453864054e-17j)
9.6175,(-0.06351533197084103-2.4972142066687667e-17j)
9.61625,(0.02050532538757074-4.492284346146102e-17j)
9.615,(0.08638395642158993-2.083920648700443e-17j)
9.61375,(0.07598565705228265-4.637664140494973e-17j)
9.6125,(0.015318593490161321+4.6837609368028836e-17j)
9.61125,(-0.025309006702862118+6.251599520083692e-17j)
9.61,(-0.019004268581782547+1.0855802364487164e-16j)
9.60875,(-0.003868839508682049+1.1215459965592799e-17j)
9.6075,(-0.01765190785953689+2.121199805865133e-17j)
