x_axis,channel_2
9.7425,(0.014495600033793845+5.3290705182007515e-18j)
9.74125,(0.018679053958401092+1.7763568394002505e-18j)
9.74,(0.016493175855981958+2.6645352591003758e-18j)
9.73875,(0.011601942086143872+2.220446049250313e-18j)
9.7375,(0.009338802174080478+3.1086244689504384e-18j)
9.73625,(0.012688179895181364+7.105427357601002e-18j)
9.735,(0.0196175962294048+1.7763568394002505e-18j)
9.73375,(0.02386520298301032+0j)
9.7325,(0.01892671173884078-7.993605777301128e-18j)
9.73125,(0.002691070347989907-1.7763568394002505e-18j)
9.73,(-0.02041339220298399-6.217248937900877e-18j)
9.72875,(-0.041322901625669775-8.881784197001253e-19j)
9.7275,(-0.05117555158682671-2.6645352591003758e-18j)
9.72625,(-0.0460342876393745+0j)
9.725,(-0.02858671737248313+3.3306690738754695e-18j)
9.72375,(-0.0059923435226555384-4.440892098500626e-19j)
9.7225,(0.014410240781572626-2.6645352591003758e-18j)
9.72125,(0.028585425985888837-1.7763568394002505e-18j)
9.72,(0.036386986384802956-1.3322676295501879e-18j)
9.71875,(0.03941947894252416-4.8849813083506885e-18j)
9.7175,(0.03830599733815848-3.1086244689504384e-18j)
9.71625,(0.03174007572764462+8.881784197001253e-19j)
9.715,(0.018106651156466272+1.7763568394002505e-18j)
9.71375,(-0.0017300067748856893+1.7763568394002505e-18j)
9.7125,(-0.022968424021899483+7.993605777301128e-18j)
9.71125,(-0.038369897298059355-1.7763568394002505e-18j)
9.71,(-0.04211369922559971-1.3322676295501879e-18j)
9.70875,(-0.0334672516640752+8.881784197001253e-19j)
9.7075,(-0.01758049121451968+2.6645352591003758e-18j)
9.70625,(-0.002566759735985926-3.552713678800501e-18j)
9.705,(0.005374258323984283-4.440892098500626e-19j)
9.70375,(0.0055646933336464584-2.6645352591003758e-18j)
9.7025,(0.00272715240483849-1.7763568394002505e-18j)
9.70125,(0.0032097953233593975+0j)
9.7,(0.010181605098588132-1.3322676295501879e-18j)
9.69875,(0.02116532044834427+1.3322676295501879e-18j)
9.6975,(0.029648405400050943+3.1086244689504384e-18j)
9.69625,(0.029632329602705672+1.7763568394002505e-18j)
9.695,(0.019882620378872565-4.440892098500626e-19j)
9.69375,(0.00483777539376242-2.220446049250313e-18j)
9.6925,(-0.00848264933877875+0j)
9.69125,(-0.01534057665593994-4.7739590058881735e-18j)
9.69,(-0.01636129784629884-4.440892098500626e-18j)
9.68875,(-0.016521933441027134+2.6645352591003758e-18j)
9.6875,(-0.020700786104504085-4.440892098500626e-18j)
9.68625,(-0.029037519272485213+3.552713678800501e-18j)
9.685,(-0.03568182163209166+8.881784197001253e-19j)
9.68375,(-0.0322378189437637+3.552713678800501e-18j)
9.6825,(-0.013859791016273305+0j)
9.68125,(0.016136741117743995-7.105427357601002e-18j)
9.68,(0.046579108712185305-4.440892098500626e-18j)
9.67875,(0.06395437187925442-1.7763568394002505e-18j)
9.6775,(0.05994264477730184-2.8865798640254073e-18j)
9.67625,(0.03628623563272486+2.6645352591003758e-18j)
9.675,(0.003889407633260567+3.552713678800501e-18j)
9.67375,(-0.023325565165250688+3.552713678800501e-18j)
9.6725,(-0.03598486692524973+5.3290705182007515e-18j)
9.67125,(-0.03363410542169076+1.3322676295501879e-18j)
9.67,(-0.023479880904527236+6.217248937900877e-18j)
9.66875,(-0.01473225932951574-1.7763568394002505e-18j)
9.6675,(-0.012480257015992818-3.552713678800501e-18j)
9.66625,(-0.015044276249743476-4.440892098500626e-19j)
9.665,(-0.0161921166785434-8.881784197001253e-19j)
9.66375,(-0.010301565368706335-2.6645352591003758e-18j)
9.6625,(0.003263283631078406-8.881784197001253e-19j)
9.66125,(0.019498430127394273-8.881784197001253e-19j)
9.66,(0.031048873645918375+1.7763568394002505e-18j)
9.65875,(0.0329728458392365+6.217248937900877e-18j)
9.6575,(0.02567477231291285+1.8873791418627663e-18j)
9.65625,(0.01416190604336972+2.6645352591003758e-18j)
9.655,(0.0043970183605337+0j)
9.65375,(-0.0005723520257760936-7.105427357601002e-18j)
9.6525,(-0.0020865535902390973-5.3290705182007515e-18j)
9.65125,(-0.004171472015986449-3.552713678800501e-18j)
9.65,(-0.010112149937456032-5.3290705182007515e-18j)
9.64875,(-0.01979905047798583-3.552713678800501e-18j)
9.6475,(-0.029584930856506386-8.881784197001253e-19j)
9.64625,(-0.03451705184087952+3.552713678800501e-18j)
9.645,(-0.03123550582745351+6.217248937900877e-18j)
9.64375,(-0.019624701166581937+4.440892098500626e-18j)
9.6425,(-0.002454004132200854-1.7763568394002505e-18j)
9.64125,(0.016258234180864868-8.881784197001253e-18j)
9.64,(0.03273678047725129-4.440892098500626e-18j)
9.63875,(0.043924859234505446-3.552713678800501e-18j)
9.6375,(0.0472523642419891+8.881784197001253e-19j)
9.63625,(0.04073499487097867+0j)
9.635,(0.024048272806980173+5.3290705182007515e-18j)
9.63375,(2.2898895358828498e-05+7.105427357601002e-18j)
9.6325,(-0.024920974923563034+5.3290705182007515e-18j)
9.63125,(-0.04258814882930406-5.3290705182007515e-18j)
9.63,(-0.04673297376420945+8.881784197001253e-19j)
9.62875,(-0.03665738184382376-8.881784197001253e-19j)
9.6275,(-0.018160762979771837-4.440892098500626e-18j)
9.62625,(-0.0006807403436082282-3.552713678800501e-18j)
