Time,Sensor
0.0,-0.014479248287922433
0.0007812000000004,-0.014355706406816313
0.0015625000000003,-0.014232482559846073
0.0023436999999999,-0.014109637444413313
0.0031249999999998,-0.013987230266447414
0.0039063000000005,-0.013865318050817917
0.0046875000000001,-0.01374395490568102
0.0054688,-0.013623191791756549
0.0062500000000005,-0.013503077163856106
0.0070313000000004,-0.013383657612202277
0.0078125,-0.013264977447412242
0.0085937999999998,-0.01314707787198269
0.0093750000000003,-0.013029996932124747
0.0101563000000002,-0.01291376992850478
0.0109374999999998,-0.012798429734859292
0.0117188000000005,-0.012684007254062732
0.0125000000000001,-0.01257053150654182
0.0132813,-0.012458029075514418
0.0140625000000005,-0.012346523965153077
0.0148438000000004,-0.012236038147174475
0.015625,-0.012126592061160004
0.0164062999999998,-0.012018204884925028
0.0171875000000003,-0.011910894758595369
0.0179688000000002,-0.011804679191969345
0.0187499999999998,-0.01169957574699722
0.0195313000000005,-0.011595602444356975
0.0203125000000001,-0.01149277748085268
0.0210938,-0.011391118579052732
0.0218750000000005,-0.011290642336508463
0.0226563000000004,-0.011191363712305044
0.0234375,-0.011093295696862593
0.0242187999999998,-0.010996449119064564
0.0250000000000003,-0.01090083277437704
0.0257813000000002,-0.010806454103547624
0.0265624999999998,-0.010713319641277278
0.0273438000000005,-0.010621434546086975
0.0281250000000001,-0.01053080208381278
0.0289063,-0.010441423753501064
0.0296875000000005,-0.010353299642448131
0.0304688000000004,-0.010266428780790848
0.03125,-0.010180809633394716
0.0320312999999998,-0.010096440591286702
0.0328125000000003,-0.010013320278963577
0.0335938000000002,-0.00993144763165338
0.0343749999999998,-0.009850821604772722
0.0351563000000005,-0.009771440699253738
0.0359375000000001,-0.009693302899678406
0.0367188,-0.009616406025225678
0.0375000000000005,-0.009540747758742611
0.0382813000000004,-0.009466325445769256
0.0390625,-0.009393136444126083
0.0398437999999998,-0.009321178610806972
0.0406250000000003,-0.009250450053731133
0.0414063000000002,-0.009180948653448142
0.0421874999999998,-0.00911267222724433
0.0429688000000005,-0.009045618968313433
0.0437500000000001,-0.008979787425300052
0.0445313,-0.008915176114048077
0.0453125000000005,-0.008851782991149927
0.0460938000000004,-0.00878960469746381
0.046875,-0.008728636030778883
0.0476562999999998,-0.008668870152733415
0.0484375000000003,-0.008610298933058749
0.0492188000000002,-0.008552913017884512
0.0499999999999998,-0.008496702081280725
0.0507813000000005,-0.008441655168205251
0.0515625000000001,-0.008387760899274427
0.0523438,-0.00833500795061829
0.0531250000000005,-0.008283385533309668
0.0539063000000004,-0.008232883183602486
0.0546875,-0.008183490323166443
0.0554687999999998,-0.008135196232173604
0.0562500000000003,-0.008087990159735284
0.0570313000000002,-0.008041861158434147
0.0578124999999998,-0.007996797734787665
0.0585938000000005,-0.007952787912579107
0.0593750000000001,-0.007909819846819597
0.0601563,-0.007867881978149124
0.0609375000000005,-0.007826962406248477
0.0617188000000004,-0.007787048676134781
0.0625,-0.007748128390609088
0.0632812999999998,-0.007710189684578665
0.0640625000000003,-0.00767322123983137
0.0648438000000002,-0.007637212253533925
0.0656249999999998,-0.00760215226862472
0.0664063000000005,-0.007568030912018232
0.0671875000000001,-0.007534837816129525
0.0679688,-0.007502562448219689
0.0687500000000005,-0.007471193801654575
0.0695313000000004,-0.007440720408259824
0.0703125,-0.0074111307636052495
0.0710937999999998,-0.007382413568283393
0.0718750000000003,-0.007354557234173996
0.0726563000000002,-0.0073275492526427895
0.0734374999999998,-0.007301376297122626
0.0742188000000005,-0.007276024784563925
0.0750000000000001,-0.007251481390657522
0.0757813,-0.007227733656594238
0.0765625000000005,-0.007204770641448418
0.0773438000000004,-0.007182583069166302
0.078125,-0.007161162970160232
0.0789062999999998,-0.007140503414448812
0.0796875000000003,-0.007120598382261857
0.0804688000000002,-0.007101442358850304
0.0812499999999998,-0.007083029607593039
0.0820313000000005,-0.007065353672424448
0.0828125000000001,-0.007048407385092893
0.0835938,-0.007032182963989453
0.0843750000000005,-0.00701667225046816
0.0851563000000004,-0.0070018672663336255
0.0859375,-0.0069877605414781175
0.0867187999999998,-0.006974344890237745
0.0875000000000003,-0.006961612866062679
0.0882813000000002,-0.006949556124100133
0.0890624999999998,-0.006938164875367976
0.0898438000000005,-0.006927427662118129
0.0906250000000001,-0.006917331683985529
0.0914063,-0.006907863537165532
0.0921875000000005,-0.006899010045191397
0.0929688000000004,-0.006890758997640623
0.09375,-0.006883099521265583
0.0945312999999998,-0.006876021945802842
0.0953125000000003,-0.006869517302223156
0.0960938000000002,-0.00686357677485071
0.0968749999999998,-0.00685819124510587
0.0976563000000005,-0.006853350880957833
0.0984375000000001,-0.006849045231274724
0.0992188,-0.006845263962829351
0.1000000000000005,-0.0068419975971089324
0.1007813000000004,-0.0068392377877490185
0.1015625,-0.006836976954921719
0.1023437999999998,-0.006835207322599977
0.1031250000000003,-0.00683392013931013
0.1039063000000002,-0.006833106000741486
0.1046874999999998,-0.006832755723200979
0.1054688000000005,-0.006832860757716253
0.1062500000000001,-0.006833413328460383
0.1070313,-0.00683440620366242
0.1078125000000005,-0.006835831823497542
0.1085938000000004,-0.006837681703323571
0.109375,-0.0068399464796134865
0.1101562999999998,-0.006842615817984495
0.1109375000000003,-0.006845678137412983
0.1117188000000002,-0.006849120655734928
0.1124999999999998,-0.0068529296186784
0.1132813000000005,-0.006857090666514817
0.1140625000000001,-0.006861589705676018
0.1148438,-0.0068664136424839255
0.1156250000000005,-0.006871550060636856
0.1164063000000004,-0.0068769865771534915
0.1171875,-0.006882710886977957
0.1179687999999998,-0.006888711128899598
0.1187500000000003,-0.0068949761595247985
0.1195313000000002,-0.006901496056730828
0.1203124999999998,-0.006908262714852751
0.1210938000000005,-0.006915269796918522
0.1218750000000001,-0.006922511906180392
0.1226563,-0.0069299837116345775
0.1234375000000005,-0.0069376794867154435
0.1242188000000004,-0.0069455927397459784
0.125,-0.006953716027984508
0.1257812999999998,-0.006962041276693414
0.1265625000000003,-0.006970559960379183
0.1273438000000002,-0.006979262732945099
0.1281249999999998,-0.00698813905777739
0.1289063000000005,-0.0069971770673611525
0.1296875000000001,-0.007006363652430638
0.1304688,-0.007015685147997093
0.1312500000000005,-0.007025128386664412
0.1320313000000004,-0.007034681338632264
0.1328125,-0.007044333154718627
0.1335937999999998,-0.007054073933830662
0.1343750000000003,-0.007063894582232944
0.1351563000000002,-0.007073786902367893
0.1359374999999998,-0.007083743727557079
0.1367188000000005,-0.007093758827082364
0.1375000000000001,-0.007103826719405085
0.1382813,-0.007113942898620895
0.1390625000000005,-0.007124104106807257
0.1398438000000004,-0.007134307779823263
0.140625,-0.007144550987990565
0.1414062999999998,-0.007154830065529248
0.1421875000000003,-0.007165141158344973
0.1429688000000002,-0.007175480542215195
0.1437499999999998,-0.007185844344025792
0.1445313000000005,-0.007196228630342013
0.1453125000000001,-0.007206629771483294
0.1460938,-0.0072170441627372765
0.1468750000000005,-0.0072274675782191015
0.1476563000000004,-0.0072378948920728955
0.1484375,-0.007248320304778046
0.1492187999999998,-0.007258737890886784
0.1500000000000003,-0.007269142009005739
0.1507813000000002,-0.007279527298511349
0.1515624999999998,-0.0072898884466777334
0.1523438000000005,-0.007300219863977532
0.1531250000000001,-0.007310515405312106
0.1539063,-0.007320768366763329
0.1546875000000005,-0.0073309717578692235
0.1554688000000004,-0.0073411184361615416
0.15625,-0.007351200874376063
0.1570312999999998,-0.007361211249112619
0.1578125000000003,-0.007371142356048401
0.1585938000000002,-0.007380988662929609
0.1593749999999998,-0.00739074671972959
0.1601563000000005,-0.007400414925973413
0.1609375000000001,-0.007409993068494332
0.1617188,-0.007419481905137534
0.1625000000000005,-0.007428882886249292
0.1632813000000004,-0.007438198013945831
0.1640625,-0.007447429563654143
0.1648437999999998,-0.007456579530174929
0.1656250000000003,-0.007465649211530315
0.1664063000000002,-0.00747463916018881
0.1671874999999998,-0.00748354922616162
0.1679688000000005,-0.0074923787378867665
0.1687500000000001,-0.0075011268668169866
0.1695313,-0.007509792854285068
0.1703125000000005,-0.007518376054728935
0.1710938000000004,-0.007526875611602326
0.171875,-0.007535290041478551
0.1726562999999998,-0.0075436176906285715
0.1734375000000003,-0.007551857742646887
0.1742188000000002,-0.007560010583253146
0.1749999999999998,-0.007568077292679163
0.1757813000000005,-0.0075760590921674816
0.1765625000000001,-0.007583957387431108
0.1773438,-0.0075917739958107295
0.1781250000000005,-0.007599511143871619
0.1789063000000004,-0.007607171465032911
0.1796875,-0.0076147580431453026
0.1804687999999998,-0.007622274410175455
0.1812500000000003,-0.007629724865337574
0.1820313000000002,-0.007637114886085059
0.1828124999999998,-0.007644450574846061
0.1835938000000005,-0.007651737508840761
0.1843750000000001,-0.007658980324606644
0.1851563,-0.00766618299131956
0.1859375000000005,-0.007673349038217432
0.1867188000000004,-0.007680481552447525
0.1875,-0.007687583131007934
0.1882812999999998,-0.007694656062294876
0.1890625000000003,-0.007701702553584268
0.1898438000000002,-0.0077087245911780415
0.1906249999999998,-0.007715723616884738
0.1914063000000005,-0.007722700250430924
0.1921875000000001,-0.0077296542873976646
0.1929688,-0.007736585248189721
0.1937500000000005,-0.00774349292701671
0.1945313000000004,-0.007750377343944093
0.1953125,-0.007757238283683975
0.1960937999999998,-0.007764075018067544
0.1968750000000003,-0.007770886579549073
0.1976563000000002,-0.007777672356147046
0.1984374999999998,-0.007784432824143221
0.1992188000000005,-0.007791170005273184
0.2000000000000001,-0.007797886867803577
0.2007813,-0.0078045862225209536
0.2015625000000005,-0.007811270537093137
0.2023438000000004,-0.007817942347369104
0.203125,-0.007824604301337879
0.2039062999999998,-0.007831259432684796
0.2046875000000003,-0.007837911801693319
0.2054688000000002,-0.007844566447368702
0.2062499999999998,-0.007851228604867703
0.2070313000000005,-0.007857903060686159
0.2078125000000001,-0.00786459396703051
0.2085938,-0.007871304702102592
0.2093750000000005,-0.007878037638544071
0.2101563000000004,-0.007884794371060865
0.2109375,-0.007891576495056911
0.2117187999999998,-0.00789838629341871
0.2125000000000003,-0.007905226826354464
0.2132813000000002,-0.007912101424288826
0.2140624999999998,-0.007919013226664202
0.2148438000000005,-0.007925965409501488
0.2156250000000001,-0.007932961826212333
0.2164063,-0.00794000709737971
0.2171875000000005,-0.00794710596582842
0.2179688000000004,-0.007954263110852417
0.21875,-0.007961483697106081
0.2195312999999998,-0.007968773556125587
0.2203125000000003,-0.007976138816810197
0.2210938000000002,-0.007983585535881327
0.2218749999999998,-0.007991119557907775
0.2226563000000005,-0.007998746696727014
0.2234375000000001,-0.008006473192338085
0.2242188,-0.008014305938167265
0.2250000000000005,-0.008022252157280592
0.2257813000000004,-0.008030319170394156
0.2265625,-0.008038514439352652
0.2273437999999998,-0.00804684519730006
0.2281250000000003,-0.008055317803292146
0.2289063000000002,-0.008063937326452624
0.2296874999999998,-0.008072707313758221
0.2304688000000005,-0.008081629879204754
0.2312500000000001,-0.008090706160269334
0.2320313,-0.008099936682485761
0.2328125000000005,-0.008109321494378053
0.2335938000000004,-0.008118860072753517
0.234375,-0.008128550814681593
0.2351562999999998,-0.008138390850842133
0.2359375000000003,-0.008148376823096434
0.2367188000000002,-0.00815850557017248
0.2374999999999998,-0.008168774124531824
0.2382813000000005,-0.008179179709183304
0.2390625000000001,-0.008189719964031214
0.2398438,-0.008200393401762374
0.2406250000000005,-0.00821119986368187
0.2414063000000004,-0.008222140286722522
0.2421875,-0.008233215919382118
0.2429687999999998,-0.008244427629443812
0.2437500000000003,-0.008255775257568165
0.2445313000000002,-0.008267256970845198
0.2453124999999998,-0.00827886921324017
0.2460938000000005,-0.008290607298848538
0.2468750000000001,-0.008302465683681893
0.2476563,-0.008314437594560423
0.2484375000000005,-0.008326514841639562
0.2492188000000004,-0.008338688457426038
0.25,-0.008350949794939187
0.2507812999999999,-0.00836329102890279
0.2515625000000003,-0.008375704646707328
0.2523438000000002,-0.00838818293934147
0.2531249999999998,-0.008400718135147608
0.2539063000000006,-0.008413302395799
0.2546875000000002,-0.008425927720420487
0.2554688,-0.008438586492543894
0.2562500000000005,-0.008451272027046517
0.2570313000000004,-0.008463978566056882
0.2578125,-0.008476701183010088
0.2585937999999999,-0.00848943596219921
0.2593750000000003,-0.008502180407904528
0.2601563000000002,-0.008514933578000976
0.2609374999999998,-0.008527695942046337
0.2617188000000006,-0.008540469239361435
0.2625000000000002,-0.008553255923839855
0.2632813,-0.008566058516914095
0.2640625000000005,-0.008578879511532357
0.2648438000000004,-0.008591721367965632
0.265625,-0.008604586234100325
0.2664062999999999,-0.00861747552796976
0.2671875000000003,-0.00863038961211463
0.2679688000000002,-0.008643327697530942
0.2687499999999998,-0.008656287563947323
0.2695313000000006,-0.00866926505051201
0.2703125000000002,-0.008682253867906418
0.2710938,-0.008695245777806898
0.2718750000000005,-0.008708231001938684
0.2726563000000004,-0.008721198768887006
0.2734375,-0.008734137906837074
0.2742187999999999,-0.008747037619996699
0.2750000000000003,-0.008759888081353282
0.2757813000000002,-0.008772680382590835
0.2765624999999998,-0.008785406438105837
0.2773438000000006,-0.008798059164543548
0.2781250000000002,-0.008810632247085937
0.2789063,-0.008823119676173772
0.2796875000000005,-0.008835515697521577
0.2804688000000004,-0.00884781476216492
0.28125,-0.008860011292870439
0.2820312999999999,-0.008872099817925331
0.2828125000000003,-0.008884075472305415
0.2835938000000002,-0.008895934269288551
0.2843749999999998,-0.008907672821089094
0.2851563000000006,-0.008919287875860108
0.2859375000000002,-0.008930776268001869
0.2867188,-0.008942135189942137
0.2875000000000005,-0.0089533622802867
0.2882813000000004,-0.008964455528340777
0.2890625,-0.008975413178676873
0.2898437999999999,-0.008986233635750279
0.2906250000000003,-0.008996915460401583
0.2914063000000002,-0.009007457458246828
0.2921874999999998,-0.009017858768117115
0.2929688000000006,-0.009028118904630815
0.2937500000000002,-0.009038237617143377
0.2945313,-0.00904821465690932
0.2953125000000005,-0.009058049544293624
0.2960938000000004,-0.009067741336033825
0.296875,-0.009077288943572211
0.2976562999999999,-0.009086691956540065
0.2984375000000003,-0.009095950731603436
0.2992188000000002,-0.00910506547116454
0.2999999999999998,-0.009114035669462828
0.3007813000000006,-0.00912286070668076
0.3015625000000002,-0.009131540672691802
0.3023438,-0.00914007668576121
0.3031250000000005,-0.009148470935789065
0.3039063000000004,-0.009156726452092609
0.3046875,-0.009164846595726006
0.3054687999999999,-0.009172834827354776
0.3062500000000003,-0.009180694980273628
0.3070313000000002,-0.00918843134979642
0.3078124999999998,-0.009196048139841121
0.3085938000000006,-0.009203548909565058
0.3093750000000002,-0.009210936662903487
0.3101563,-0.009218214351416398
0.3109375000000005,-0.009225385101664435
0.3117188000000004,-0.00923245212119484
0.3125,-0.009239418834157171
0.3132812999999999,-0.009246288971039015
0.3140625000000003,-0.009253066153337848
0.3148438000000002,-0.009259753294594554
0.3156249999999998,-0.009266352231055559
0.3164063000000006,-0.0092728639033937
0.3171875000000002,-0.009279288997645732
0.3179688,-0.009285628494342476
0.3187500000000005,-0.009291883896242099
0.3195313000000004,-0.009298057318341555
0.3203125,-0.009304151532001115
0.3210937999999999,-0.009310169825423648
0.3218750000000003,-0.00931611572640516
0.3226563000000002,-0.00932199277103101
0.3234374999999998,-0.009327804456070506
0.3242188000000006,-0.009333554512819357
0.3250000000000002,-0.009339247272796234
0.3257813,-0.009344887712031813
0.3265625000000005,-0.009350481173955358
0.3273438000000004,-0.009356032908631209
0.328125,-0.009361547382419578
0.3289062999999999,-0.009367027679490245
0.3296875000000003,-0.009372475683966016
0.3304688000000002,-0.009377892904936526
0.3312499999999998,-0.009383281025973286
0.3320313000000006,-0.00938864199547526
0.3328125000000002,-0.009393977979273218
0.3335938,-0.009399290899979944
0.3343750000000005,-0.009404581700840617
0.3351563000000004,-0.009409850206531505
0.3359375,-0.009415095626826481
0.3367187999999999,-0.009420317427620966
0.3375000000000003,-0.009425516431551812
0.3382813000000002,-0.009430695321679488
0.3390624999999998,-0.009435858134971274
0.3398438000000006,-0.009441009342528858
0.3406250000000002,-0.009446153297168075
0.3414063,-0.009451294232014748
0.3421875000000005,-0.00945643648868802
0.3429688000000004,-0.009461584883239359
0.34375,-0.009466744888421318
0.3445312999999999,-0.00947192240269233
0.3453125000000003,-0.009477123473296
0.3460938000000002,-0.009482353973411855
0.3468749999999998,-0.009487619003792741
0.3476563000000006,-0.009492922523988714
0.3484375000000002,-0.009498267856002371
0.3492188,-0.00950365846343897
0.3500000000000005,-0.009509098041874222
0.3507813000000004,-0.009514590333696456
0.3515625,-0.009520139310269984
0.3523437999999999,-0.00952574921632296
0.3531250000000003,-0.009531424109216464
0.3539063000000002,-0.009537167398192275
0.3546874999999998,-0.009542982026454245
0.3554688000000006,-0.009548871433833924
0.3562500000000002,-0.009554840473506203
0.3570313,-0.009560895364391704
0.3578125000000005,-0.009567042817001737
0.3585938000000004,-0.009573289113332573
0.359375,-0.009579639554071944
0.3601562999999999,-0.0095860982272014
0.3609375000000003,-0.00959266823574887
